CBSA,ZIP,num_listings
CBSA,ZIP,num_listings
"Minneapolis-St. Paul-Bloomington, MN-WI",55119,29
"Minneapolis-St. Paul-Bloomington, MN-WI",55446,21
"Minneapolis-St. Paul-Bloomington, MN-WI",55347,11
"Minneapolis-St. Paul-Bloomington, MN-WI",55449,7
"Minneapolis-St. Paul-Bloomington, MN-WI",55311,18
"Minneapolis-St. Paul-Bloomington, MN-WI",55077,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55110,16
"Minneapolis-St. Paul-Bloomington, MN-WI",55038,6
"Minneapolis-St. Paul-Bloomington, MN-WI",55448,15
"Minneapolis-St. Paul-Bloomington, MN-WI",55055,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55316,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55014,9
"Minneapolis-St. Paul-Bloomington, MN-WI",55076,4
"Minneapolis-St. Paul-Bloomington, MN-WI",55340,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55303,32
"Minneapolis-St. Paul-Bloomington, MN-WI",55331,18
"Minneapolis-St. Paul-Bloomington, MN-WI",55115,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55128,13
"Minneapolis-St. Paul-Bloomington, MN-WI",55378,16
"Minneapolis-St. Paul-Bloomington, MN-WI",55356,6
"Minneapolis-St. Paul-Bloomington, MN-WI",55317,22
"Minneapolis-St. Paul-Bloomington, MN-WI",55125,29
"Minneapolis-St. Paul-Bloomington, MN-WI",55379,42
"Minneapolis-St. Paul-Bloomington, MN-WI",55318,24
"Minneapolis-St. Paul-Bloomington, MN-WI",55124,35
"Minneapolis-St. Paul-Bloomington, MN-WI",55359,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55357,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55071,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55042,10
"Minneapolis-St. Paul-Bloomington, MN-WI",55364,17
"Minneapolis-St. Paul-Bloomington, MN-WI",55068,13
"Minneapolis-St. Paul-Bloomington, MN-WI",55129,34
"Minneapolis-St. Paul-Bloomington, MN-WI",55327,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55374,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55090,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55016,12
"Minneapolis-St. Paul-Bloomington, MN-WI",55033,11
"Minneapolis-St. Paul-Bloomington, MN-WI",55024,19
"Minneapolis-St. Paul-Bloomington, MN-WI",55306,11
"Minneapolis-St. Paul-Bloomington, MN-WI",55001,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55304,4
"Minneapolis-St. Paul-Bloomington, MN-WI",55384,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55082,15
"Minneapolis-St. Paul-Bloomington, MN-WI",55025,24
"Minneapolis-St. Paul-Bloomington, MN-WI",55372,14
"Minneapolis-St. Paul-Bloomington, MN-WI",55044,36
"Minneapolis-St. Paul-Bloomington, MN-WI",55376,4
"Minneapolis-St. Paul-Bloomington, MN-WI",55341,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55386,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55387,13
"Minneapolis-St. Paul-Bloomington, MN-WI",55328,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55352,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55085,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55031,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55315,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55373,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55330,25
"Minneapolis-St. Paul-Bloomington, MN-WI",55011,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55313,12
"Minneapolis-St. Paul-Bloomington, MN-WI",55375,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55388,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55003,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55043,1
"Minneapolis-St. Paul-Bloomington, MN-WI",54022,27
"Minneapolis-St. Paul-Bloomington, MN-WI",55092,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55047,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55322,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55301,7
"Minneapolis-St. Paul-Bloomington, MN-WI",54021,1
"Minneapolis-St. Paul-Bloomington, MN-WI",56011,5
"Minneapolis-St. Paul-Bloomington, MN-WI",54082,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55005,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55070,1
"Minneapolis-St. Paul-Bloomington, MN-WI",54016,29
"Minneapolis-St. Paul-Bloomington, MN-WI",54025,24
"Minneapolis-St. Paul-Bloomington, MN-WI",55073,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55057,9
"Minneapolis-St. Paul-Bloomington, MN-WI",55020,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55065,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54017,25
"Minneapolis-St. Paul-Bloomington, MN-WI",55088,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55360,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55079,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55309,10
"Minneapolis-St. Paul-Bloomington, MN-WI",55362,12
"Minneapolis-St. Paul-Bloomington, MN-WI",56071,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55363,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55013,1
"Minneapolis-St. Paul-Bloomington, MN-WI",54023,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55045,4
"Minneapolis-St. Paul-Bloomington, MN-WI",55397,3
"Minneapolis-St. Paul-Bloomington, MN-WI",55040,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55054,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55009,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54020,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55089,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55368,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55398,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55074,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54009,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55012,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55018,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55056,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55008,4
"Minneapolis-St. Paul-Bloomington, MN-WI",54015,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55370,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55367,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55354,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55390,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55395,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55349,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54011,5
"Minneapolis-St. Paul-Bloomington, MN-WI",55066,16
"Minneapolis-St. Paul-Bloomington, MN-WI",54014,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55308,6
"Minneapolis-St. Paul-Bloomington, MN-WI",54002,7
"Minneapolis-St. Paul-Bloomington, MN-WI",54003,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56058,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55339,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55338,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55307,1
"Minneapolis-St. Paul-Bloomington, MN-WI",56044,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55358,2
"Minneapolis-St. Paul-Bloomington, MN-WI",56069,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55319,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55371,3
"Minneapolis-St. Paul-Bloomington, MN-WI",54026,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56057,1
"Minneapolis-St. Paul-Bloomington, MN-WI",54767,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55032,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55381,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55084,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54024,4
"Minneapolis-St. Paul-Bloomington, MN-WI",56329,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55321,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55302,4
"Minneapolis-St. Paul-Bloomington, MN-WI",54007,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54010,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54840,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55069,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55320,2
"Minneapolis-St. Paul-Bloomington, MN-WI",56082,10
"Minneapolis-St. Paul-Bloomington, MN-WI",54723,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56052,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56096,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55080,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55006,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55336,6
"Minneapolis-St. Paul-Bloomington, MN-WI",55029,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56353,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54028,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54740,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55017,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55325,3
"Minneapolis-St. Paul-Bloomington, MN-WI",54027,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54750,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55382,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54013,1
"Minneapolis-St. Paul-Bloomington, MN-WI",54005,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55334,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56357,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56358,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54721,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54761,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56028,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56063,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56017,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56304,28
"Minneapolis-St. Paul-Bloomington, MN-WI",55353,1
"Minneapolis-St. Paul-Bloomington, MN-WI",55366,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55312,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56301,99
"Minneapolis-St. Paul-Bloomington, MN-WI",56363,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56330,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55396,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56054,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55052,1
"Minneapolis-St. Paul-Bloomington, MN-WI",56093,2
"Minneapolis-St. Paul-Bloomington, MN-WI",54734,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54749,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54751,181
"Minneapolis-St. Paul-Bloomington, MN-WI",55026,0
"Minneapolis-St. Paul-Bloomington, MN-WI",54759,2
"Minneapolis-St. Paul-Bloomington, MN-WI",54769,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56379,15
"Minneapolis-St. Paul-Bloomington, MN-WI",56001,51
"Minneapolis-St. Paul-Bloomington, MN-WI",56050,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56313,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56048,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56003,18
"Minneapolis-St. Paul-Bloomington, MN-WI",56359,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56338,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55342,2
"Minneapolis-St. Paul-Bloomington, MN-WI",55314,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55385,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55335,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55332,0
"Minneapolis-St. Paul-Bloomington, MN-WI",55051,1
"Minneapolis-St. Paul-Bloomington, MN-WI",56386,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56342,0
"Minneapolis-St. Paul-Bloomington, MN-WI",56450,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37243,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37219,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",37203,93
"Nashville-Davidson--Murfreesboro--Franklin, TN",37201,10
"Nashville-Davidson--Murfreesboro--Franklin, TN",37213,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37210,46
"Nashville-Davidson--Murfreesboro--Franklin, TN",37208,93
"Nashville-Davidson--Murfreesboro--Franklin, TN",37246,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37206,110
"Nashville-Davidson--Murfreesboro--Franklin, TN",37207,66
"Nashville-Davidson--Murfreesboro--Franklin, TN",37212,82
"Nashville-Davidson--Murfreesboro--Franklin, TN",37228,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37209,134
"Nashville-Davidson--Murfreesboro--Franklin, TN",37204,46
"Nashville-Davidson--Murfreesboro--Franklin, TN",37214,77
"Nashville-Davidson--Murfreesboro--Franklin, TN",37217,55
"Nashville-Davidson--Murfreesboro--Franklin, TN",37240,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37211,118
"Nashville-Davidson--Murfreesboro--Franklin, TN",37205,49
"Nashville-Davidson--Murfreesboro--Franklin, TN",37218,10
"Nashville-Davidson--Murfreesboro--Franklin, TN",37216,42
"Nashville-Davidson--Murfreesboro--Franklin, TN",37215,46
"Nashville-Davidson--Murfreesboro--Franklin, TN",37220,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37189,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37080,4
"Nashville-Davidson--Murfreesboro--Franklin, TN",37115,39
"Nashville-Davidson--Murfreesboro--Franklin, TN",37015,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",37027,49
"Nashville-Davidson--Murfreesboro--Franklin, TN",37013,158
"Nashville-Davidson--Murfreesboro--Franklin, TN",37221,47
"Nashville-Davidson--Murfreesboro--Franklin, TN",37076,57
"Nashville-Davidson--Murfreesboro--Franklin, TN",37138,37
"Nashville-Davidson--Murfreesboro--Franklin, TN",37072,33
"Nashville-Davidson--Murfreesboro--Franklin, TN",37143,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37069,28
"Nashville-Davidson--Murfreesboro--Franklin, TN",37075,103
"Nashville-Davidson--Murfreesboro--Franklin, TN",37122,57
"Nashville-Davidson--Murfreesboro--Franklin, TN",37135,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",37086,104
"Nashville-Davidson--Murfreesboro--Franklin, TN",37067,41
"Nashville-Davidson--Murfreesboro--Franklin, TN",37082,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37073,4
"Nashville-Davidson--Murfreesboro--Franklin, TN",37167,60
"Nashville-Davidson--Murfreesboro--Franklin, TN",37064,80
"Nashville-Davidson--Murfreesboro--Franklin, TN",37062,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",37172,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",37146,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",37036,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37187,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",37066,62
"Nashville-Davidson--Murfreesboro--Franklin, TN",37035,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37188,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",37129,69
"Nashville-Davidson--Murfreesboro--Franklin, TN",37090,5
"Nashville-Davidson--Murfreesboro--Franklin, TN",37087,28
"Nashville-Davidson--Murfreesboro--Franklin, TN",37014,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37032,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37048,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37046,4
"Nashville-Davidson--Murfreesboro--Franklin, TN",37179,37
"Nashville-Davidson--Murfreesboro--Franklin, TN",37153,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",37025,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37029,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37128,171
"Nashville-Davidson--Murfreesboro--Franklin, TN",37060,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37174,108
"Nashville-Davidson--Murfreesboro--Franklin, TN",37049,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37141,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37148,4
"Nashville-Davidson--Murfreesboro--Franklin, TN",37085,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37010,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",37043,108
"Nashville-Davidson--Murfreesboro--Franklin, TN",38476,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37055,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",38401,70
"Nashville-Davidson--Murfreesboro--Franklin, TN",37130,100
"Nashville-Davidson--Murfreesboro--Franklin, TN",38482,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37031,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37171,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37034,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",37184,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37118,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37051,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",42134,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",37022,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",42204,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",42202,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",42265,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37098,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37186,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",37074,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37091,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",37033,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38487,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38454,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38563,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37016,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37037,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",37127,30
"Nashville-Davidson--Murfreesboro--Franklin, TN",37132,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37181,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37052,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37190,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",37149,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37095,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",38547,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37012,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37057,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37137,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37020,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37160,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",38474,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",38461,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37101,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37165,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37061,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37145,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37018,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",42120,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38451,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37030,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",37151,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37083,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37026,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38567,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38462,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37078,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37140,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37355,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",38560,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",42164,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",38562,1
"Nashville-Davidson--Murfreesboro--Franklin, TN",38582,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38569,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38548,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37166,3
"Nashville-Davidson--Murfreesboro--Franklin, TN",37110,20
"Nashville-Davidson--Murfreesboro--Franklin, TN",38472,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38564,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38552,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38483,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37097,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",38588,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37150,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",42133,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",42153,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37357,0
"Nashville-Davidson--Murfreesboro--Franklin, TN",37096,2
"Nashville-Davidson--Murfreesboro--Franklin, TN",42140,0
"New Orleans-Metairie, LA",70163,0
"New Orleans-Metairie, LA",70139,0
"New Orleans-Metairie, LA",70130,155
"New Orleans-Metairie, LA",70112,20
"New Orleans-Metairie, LA",70113,31
"New Orleans-Metairie, LA",70053,13
"New Orleans-Metairie, LA",70114,38
"New Orleans-Metairie, LA",70116,122
"New Orleans-Metairie, LA",70125,67
"New Orleans-Metairie, LA",70119,166
"New Orleans-Metairie, LA",70117,80
"New Orleans-Metairie, LA",70115,248
"New Orleans-Metairie, LA",70058,22
"New Orleans-Metairie, LA",70118,177
"New Orleans-Metairie, LA",70072,29
"New Orleans-Metairie, LA",70056,16
"New Orleans-Metairie, LA",70124,93
"New Orleans-Metairie, LA",70122,62
"New Orleans-Metairie, LA",70131,25
"New Orleans-Metairie, LA",70126,22
"New Orleans-Metairie, LA",70129,6
"New Orleans-Metairie, LA",70094,21
"New Orleans-Metairie, LA",70005,51
"New Orleans-Metairie, LA",70001,61
"New Orleans-Metairie, LA",70121,20
"New Orleans-Metairie, LA",70032,2
"New Orleans-Metairie, LA",70043,15
"New Orleans-Metairie, LA",70127,22
"New Orleans-Metairie, LA",70037,13
"New Orleans-Metairie, LA",70128,11
"New Orleans-Metairie, LA",70075,2
"New Orleans-Metairie, LA",70085,0
"New Orleans-Metairie, LA",70092,5
"New Orleans-Metairie, LA",70002,31
"New Orleans-Metairie, LA",70123,23
"New Orleans-Metairie, LA",70003,30
"New Orleans-Metairie, LA",70065,26
"New Orleans-Metairie, LA",70006,23
"New Orleans-Metairie, LA",70070,3
"New Orleans-Metairie, LA",70067,0
"New Orleans-Metairie, LA",70040,0
"New Orleans-Metairie, LA",70036,1
"New Orleans-Metairie, LA",70031,1
"New Orleans-Metairie, LA",70062,9
"New Orleans-Metairie, LA",70082,0
"New Orleans-Metairie, LA",70091,0
"New Orleans-Metairie, LA",70083,1
"New Orleans-Metairie, LA",70039,5
"New Orleans-Metairie, LA",70373,0
"New Orleans-Metairie, LA",70355,0
"New Orleans-Metairie, LA",70080,1
"New Orleans-Metairie, LA",70030,0
"New Orleans-Metairie, LA",70087,1
"New Orleans-Metairie, LA",70047,7
"New Orleans-Metairie, LA",70079,3
"New Orleans-Metairie, LA",70458,66
"New Orleans-Metairie, LA",70445,6
"New Orleans-Metairie, LA",70447,13
"New Orleans-Metairie, LA",70460,20
"New Orleans-Metairie, LA",70068,20
"New Orleans-Metairie, LA",70345,1
"New Orleans-Metairie, LA",70354,2
"New Orleans-Metairie, LA",70357,0
"New Orleans-Metairie, LA",70358,0
"New Orleans-Metairie, LA",70449,2
"New Orleans-Metairie, LA",70057,0
"New Orleans-Metairie, LA",70301,46
"New Orleans-Metairie, LA",70448,46
"New Orleans-Metairie, LA",70049,0
"New Orleans-Metairie, LA",70461,25
"New Orleans-Metairie, LA",39572,0
"New Orleans-Metairie, LA",70084,2
"New Orleans-Metairie, LA",70090,0
"New Orleans-Metairie, LA",70471,38
"New Orleans-Metairie, LA",70452,6
"New Orleans-Metairie, LA",70420,14
"New Orleans-Metairie, LA",70433,106
"New Orleans-Metairie, LA",70454,48
"New Orleans-Metairie, LA",70051,1
"New Orleans-Metairie, LA",70076,0
"New Orleans-Metairie, LA",70435,33
"New Orleans-Metairie, LA",70464,0
"New Orleans-Metairie, LA",70437,2
"New Orleans-Metairie, LA",39426,2
"New Orleans-Metairie, LA",39556,3
"New Orleans-Metairie, LA",70427,3
"New Orleans-Metairie, LA",39466,11
"New Orleans-Metairie, LA",70431,2
"New Orleans-Metairie, LA",70774,8
"New Orleans-Metairie, LA",70071,0
"New Orleans-Metairie, LA",70052,1
"New Orleans-Metairie, LA",70763,0
"New Orleans-Metairie, LA",70086,0
"New Orleans-Metairie, LA",70390,0
"New Orleans-Metairie, LA",70463,0
"New Orleans-Metairie, LA",70778,2
"New Orleans-Metairie, LA",70723,0
"New Orleans-Metairie, LA",70743,0
"New Orleans-Metairie, LA",70050,0
"New Orleans-Metairie, LA",70041,5
"New Orleans-Metairie, LA",70438,3
"New Orleans-Metairie, LA",70346,6
"New Orleans-Metairie, LA",70341,2
"New Orleans-Metairie, LA",70422,2
"New Orleans-Metairie, LA",70446,4
"New Orleans-Metairie, LA",70725,1
"New Orleans-Metairie, LA",70038,0
"New York-Newark-Jersey City, NY-NJ-PA",10038,104
"New York-Newark-Jersey City, NY-NJ-PA",10278,0
"New York-Newark-Jersey City, NY-NJ-PA",10279,0
"New York-Newark-Jersey City, NY-NJ-PA",10013,198
"New York-Newark-Jersey City, NY-NJ-PA",10007,73
"New York-Newark-Jersey City, NY-NJ-PA",10006,57
"New York-Newark-Jersey City, NY-NJ-PA",10005,85
"New York-Newark-Jersey City, NY-NJ-PA",10271,0
"New York-Newark-Jersey City, NY-NJ-PA",10002,213
"New York-Newark-Jersey City, NY-NJ-PA",10004,30
"New York-Newark-Jersey City, NY-NJ-PA",10280,53
"New York-Newark-Jersey City, NY-NJ-PA",10282,38
"New York-Newark-Jersey City, NY-NJ-PA",11201,295
"New York-Newark-Jersey City, NY-NJ-PA",10012,211
"New York-Newark-Jersey City, NY-NJ-PA",10014,268
"New York-Newark-Jersey City, NY-NJ-PA",7302,316
"New York-Newark-Jersey City, NY-NJ-PA",7311,1
"New York-Newark-Jersey City, NY-NJ-PA",7310,57
"New York-Newark-Jersey City, NY-NJ-PA",10003,293
"New York-Newark-Jersey City, NY-NJ-PA",10009,197
"New York-Newark-Jersey City, NY-NJ-PA",11205,73
"New York-Newark-Jersey City, NY-NJ-PA",10011,334
"New York-Newark-Jersey City, NY-NJ-PA",7030,477
"New York-Newark-Jersey City, NY-NJ-PA",7307,366
"New York-Newark-Jersey City, NY-NJ-PA",11231,62
"New York-Newark-Jersey City, NY-NJ-PA",7304,532
"New York-Newark-Jersey City, NY-NJ-PA",7305,873
"New York-Newark-Jersey City, NY-NJ-PA",11211,131
